physician_id,physician_efficiency,metro_area,physician_working_specialty,physician_gender,physician_credential,physician_med_school,physician_graduation_year,bump_feature,engineered_feature_1,engineered_feature_2,engineered_feature_3,medicare_engineered_1,medicare_engineered_2,medicare_engineered_3,medicare_enginerred_4,medicare_engineered_5,medicare_engineered_6,num_medicare_patients,medicare_patient_hcc_risk_score
2878,1.05,Dallas,Internal Medicine,F,UNKNOWN,UNIVERSITY OF TEXAS MEDICAL BRANCH AT GALVESTON,2000,5560,1.117,1.117,10.3,3.25,3,4,5,3,1,149,1.077
6096,1.05,Chicago,Ophthalmology,M,UNKNOWN,UNIVERSITY OF HEALTH SCIENCES/CHICAGO MEDICAL SCHOOL,2000,5616,1.035,1.035,9.1,1.25,1,1,2,1,1,836,0.91
6908,1.05,Dallas,Family Practice,M,MD,UNIVERSITY OF TEXAS MEDICAL SCHOOL AT SAN ANTONIO,2000,5630,1.077,1.087,3.1,2.5,3,2,3,4,1,210,1.15
9392,1.05,Dallas,OB/GYN,F,UNKNOWN,HARVARD MEDICAL SCHOOL,2000,5674,1.082,1.082,15.4,2.75,3,2,5,1,3,63,0.565
4779,1.05,Chicago,Radiology,M,MD,UNIVERSITY OF ILLINOIS AT CHICAGO HEALTH SCIENCE CENTER,2001,5590,1.087,1.119,15.8,1.667,2,2,2,0,1,2891,1.278
2929,1.05,Chicago,OB/GYN,F,MD,WASHINGTON UNIVERSITY SCHOOL OF MEDICINE,2002,5561,1.016,1.016,10.1,3.25,3,4,2,4,3,135,0.669
7293,1.05,Chicago,Internal Medicine,M,UNKNOWN,NORTHWESTERN UNIVERSITY MEDICAL SCHOOL,2002,5637,1.135,1.153,12.1,3.75,4,5,4,1,5,434,1.157
8826,1.05,Chicago,Internal Medicine,F,MD,"UNIVERSITY OF CHICAGO, PRITZKER SCHOOL OF MEDICINE",2002,5665,1.098,1.134,6.7,3,3,1,4,3,4,170,0.972
9612,1.05,Chicago,Internal Medicine,M,UNKNOWN,NORTHWESTERN UNIVERSITY MEDICAL SCHOOL,2002,5677,1.098,1.134,5.2,3.75,4,5,5,1,4,133,0.771
3484,1.05,Dallas,Family Practice,F,UNKNOWN,TEXAS TECH UNIVERSITY HEALTH SCIENCE CENTER SCHOOL OF MEDICINE,2003,5575,1.093,1.086,12.2,3.75,4,4,4,4,3,232,1.087
3949,1.05,Dallas,Endocrinology,F,MD,"LOYOLA UNIVERSITY OF CHICAGO, STRITCH SCHOOL OF MEDICINE",2003,5579,1.069,1.069,7.6,2.75,3,2,5,3,1,80,0.822
5228,1.05,Chicago,Gastroenterology,F,MD,OHIO STATE UNIVERSITY COLLEGE OF MEDICINE,2003,5598,1.337,1.352,1.9,2.667,3,1,0,4,3,342,2.214
5514,1.05,Chicago,Family Practice,F,UNKNOWN,UNIVERSITY OF ROCHESTER SCHOOL OF MEDICINE AND DENTISTRY,2003,5603,0.824,0.928,12.1,2.667,3,1,0,4,3,47,1.48
5950,1.05,Dallas,Gastroenterology,M,MD,UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,2003,5614,1.025,1.018,12.7,2.75,3,4,3,3,1,392,1.093
9832,1.05,Chicago,OB/GYN,M,UNKNOWN,UNIVERSITY OF HEALTH SCIENCES/CHICAGO MEDICAL SCHOOL,2003,5685,1.13,0.964,2.3,2.667,3,2,0,5,1,46,0.677
1933,1.05,Chicago,Orthopedic Surgery,F,MD,NORTHWESTERN UNIVERSITY MEDICAL SCHOOL,2004,5547,0.7,0.853,16.6,3.25,3,3,4,3,3,386,0.824
2777,1.05,Dallas,Surgical Oncology,M,MD,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL SCHOOL AT DALLAS,2004,5557,1.044,0.969,2.8,3.25,3,4,5,1,3,208,1.375
5504,1.05,Dallas,Family Practice,F,MD,TEXAS TECH UNIVERSITY HEALTH SCIENCE CENTER SCHOOL OF MEDICINE,2004,5602,0.944,0.944,4.8,3.25,3,3,5,2,3,97,0.752
8622,1.05,Chicago,Vascular Surgery,F,MD,OTHER,2004,5661,1.019,1.054,13.5,3.25,3,5,4,1,3,116,4.277
9956,1.05,Dallas,Nephrology,M,UNKNOWN,OTHER,2004,5689,1.751,1.751,3.8,3,3,2,3,2,5,691,5.047
6134,1.05,Chicago,Internal Medicine,F,MD,RUSH MEDICAL COLLEGE OF RUSH UNIVERSITY,2005,5617,1.046,1.047,10.9,1,1,1,1,1,1,403,0.826
492,1.05,Chicago,Radiology,M,MD,WAYNE STATE UNIVERSITY SCHOOL OF MEDICINE,2006,5524,1.057,1.057,7.8,3,3,5,1,3,3,1862,2.646
7480,1.05,Chicago,Family Practice,F,MD,UNIVERSITY OF ILLINOIS AT CHICAGO HEALTH SCIENCE CENTER,2006,5640,1.177,1.13,14.2,4.333,4,3,0,5,5,48,1.514
2283,1.05,Chicago,OB/GYN,F,MD,SAINT LOUIS UNIVERSITY SCHOOL OF MEDICINE,2007,5552,1.015,0.929,14.6,3.333,3,4,4,0,2,74,0.797
2980,1.05,Chicago,General Surgery,F,MD,UNIVERSITY OF MINNESOTA MEDICAL SCHOOL,2007,5562,1.21,1.154,16.9,2.75,3,3,3,2,3,225,1.381
6038,1.05,Dallas,Oncology,M,MD,HARVARD MEDICAL SCHOOL,2007,5615,0.955,0.969,6.1,4,4,4,5,3,4,266,2.189
7234,1.05,Chicago,OB/GYN,F,DO,OTHER,2008,5635,0.913,0.923,6.6,3.25,3,4,2,3,4,130,0.965
7306,1.05,Chicago,Dermatopathology,M,UNKNOWN,OHIO STATE UNIVERSITY COLLEGE OF MEDICINE,2008,5638,0.398,1.254,15.4,4.667,5,5,5,0,4,145,1.613
8060,1.05,Dallas,Gastroenterology,M,MD,BAYLOR COLLEGE OF MEDICINE,2008,5648,1.058,1.016,11.6,4,4,5,4,3,4,488,1.486
8379,1.05,Chicago,Family Practice,F,MD,OTHER,2008,5655,1.105,1.159,5,1.5,2,3,1,1,1,189,1.24
9038,1.05,Dallas,Neurology,F,MD,WASHINGTON UNIVERSITY SCHOOL OF MEDICINE,2008,5672,1.211,1.213,5,2,2,2,1,4,1,281,1.611
285,1.05,Chicago,Hospital Based Physician,F,MD,OTHER,2009,5518,1.119,1.349,15,3,3,2,0,4,3,81,1.471
1685,1.05,Dallas,Family Practice,F,MD,OTHER,2009,5543,1.093,1.086,4.5,3.25,3,5,3,2,3,453,0.946
2261,1.05,Dallas,OB/GYN,F,UNKNOWN,MEDICAL COLLEGE OF GEORGIA,2009,5551,1.031,0.967,16,3,3,3,5,2,2,35,0.889
4458,1.05,Chicago,OB/GYN,M,MD,OTHER,2009,5586,1.003,1.029,16.2,2,2,1,0,0,3,45,1.332
4607,1.05,Dallas,Pain Management,M,UNKNOWN,UNIVERSITY OF TEXAS MEDICAL SCHOOL AT SAN ANTONIO,2009,5587,1.605,1.493,7.8,2.5,3,2,5,1,2,522,1.453
4996,1.05,Dallas,Internal Medicine,F,MD,UNIVERSITY OF TEXAS MEDICAL SCHOOL AT HOUSTON,2009,5596,1.043,1.052,6,3.25,3,3,3,5,2,295,1.258
6986,1.05,Chicago,Gastroenterology,M,UNKNOWN,UNIVERSITY OF NEBRASKA COLLEGE OF MEDICINE,2010,5631,1.149,1.149,17,3.25,3,4,3,4,2,930,2.186
1036,1.05,Chicago,Pulmonary Diseases,F,UNKNOWN,UNIVERSITY OF WISCONSIN MEDICAL SCHOOL,2011,5532,1.049,1.049,5.6,2.75,3,5,1,3,2,671,2.567
4963,1.05,Chicago,Internal Medicine,F,UNKNOWN,OTHER,2011,5594,1.305,1.245,8.8,3,3,1,1,5,5,152,1.968
1877,1.05,Chicago,Radiation Oncology,M,UNKNOWN,NORTHWESTERN UNIVERSITY MEDICAL SCHOOL,2012,5546,0.84,0.896,13.9,3.25,3,4,4,1,4,270,1.362
6719,1.05,Chicago,OB/GYN,F,UNKNOWN,OTHER,2012,5628,1.136,0.964,2.9,2.5,3,0,3,0,2,38,1.026
395,1.05,Chicago,Physical Medicine & Rehabilitation,F,UNKNOWN,CHICAGO COLLEGE OF OSTEOPATHIC MEDICINE,2013,5519,1.036,1.114,4.9,2.5,3,2,0,0,3,309,2.114
3584,1.05,Dallas,Family Practice,F,UNKNOWN,OTHER,2013,5577,1.016,1.016,8.8,3.75,4,4,5,1,5,73,0.697
4620,1.05,Dallas,Cardiovascular - Interventional,M,UNKNOWN,LOUISIANA STATE UNIVERSITY SCHOOL OF MEDICINE IN NEW ORLEANS,2013,5588,0.973,0.912,9.1,4,4,5,5,2,4,588,2.642
5302,1.05,Dallas,Cardiovascular - Non-interventional,M,UNKNOWN,OTHER,2013,5600,0.992,1.132,4.1,3.5,4,5,5,1,3,729,1.628
7770,1.05,Chicago,Internal Medicine,M,UNKNOWN,OTHER,2013,5645,1.071,0.983,5.3,3.25,3,4,3,5,1,279,1.744
8715,1.05,Chicago,Hematology and Oncology,M,UNKNOWN,"LOYOLA UNIVERSITY OF CHICAGO, STRITCH SCHOOL OF MEDICINE",2013,5663,1.563,1.041,7.6,2.5,3,3,4,1,2,352,1.841
3916,1.05,Chicago,Critical Care Medicine,M,UNKNOWN,OTHER,2015,5578,0.912,0.883,8.5,3,3,5,1,5,1,154,2.962
4073,1.05,Dallas,Family Practice,F,UNKNOWN,STATE UNIVERSITY OF NEW YORK AT BUFFALO SCHOOL OF MEDICINE,2015,5581,1.177,1.177,16.6,2.25,2,4,1,1,3,371,1.171
1237,1.05,Dallas,Family Practice,M,UNKNOWN,UNIVERSITY OF NORTH TEXAS HEALTH SCIENCE CENTER AT FORT WORTH,2017,5535,1.136,1.123,17.8,2.25,2,2,3,1,3,339,0.96
445,1.05,Chicago,Internal Medicine,F,UNKNOWN,OTHER,2018,5522,1.309,1.288,9.5,3,3,5,0,3,1,35,1.35
6740,1.05,Chicago,OB/GYN,F,UNKNOWN,MICHIGAN STATE UNIVERSITY COLLEGE OF HUMAN MEDICINE,2018,5629,1.029,1.029,6.1,1,1,1,0,0,1,30,0.991
855,1.05,Chicago,Hospital Based Physician,U,UNKNOWN,UNKNOWN,,5530,1.021,0.966,2.8,2.667,3,2,0,3,3,69,1.182
1562,1.05,Chicago,Rheumatology,U,UNKNOWN,UNKNOWN,,5541,1.184,1.112,2.1,3.5,4,5,1,5,3,98,1.423
1806,1.05,Dallas,Oncology,U,UNKNOWN,UNKNOWN,,5545,1.154,1.213,5.1,1,1,0,0,1,0,0,1.762
2788,1.05,Chicago,Pediatrics,U,UNKNOWN,UNKNOWN,,5558,1.043,0.955,7.5,2,2,0,3,0,1,13,0.786
5095,1.05,Chicago,Emergency Medicine,U,UNKNOWN,UNKNOWN,,5597,1.1,0.964,16,3,3,2,0,0,4,394,2.335
5912,1.05,Chicago,Physical Medicine & Rehabilitation,U,UNKNOWN,UNKNOWN,,5612,1.147,1.177,13,3.333,3,3,0,3,4,2318,2.011
7330,1.05,Dallas,Internal Medicine,U,UNKNOWN,UNKNOWN,,5639,1.043,1.052,11.2,3.5,4,4,4,3,3,506,1.281
7879,1.05,Chicago,Emergency Medicine,U,UNKNOWN,UNKNOWN,,5646,1.1,0.964,5.7,2.333,2,2,0,1,4,440,1.967
8810,1.05,Chicago,Urology,U,UNKNOWN,UNKNOWN,,5664,2.057,2.059,10.8,3.5,4,4,3,3,4,1111,1.238
4935,1.06,Chicago,Hand Surgery,F,UNKNOWN,HARVARD MEDICAL SCHOOL,1976,5783,1.092,1.092,5.9,4,4,5,5,1,5,315,1.12
6089,1.06,Chicago,Hematology and Oncology,F,MD,OTHER,1977,5800,0.802,0.793,12.7,3.75,4,2,4,4,5,910,2.157
3122,1.06,Chicago,Vascular Surgery,M,MD,OTHER,1978,5747,0.95,1.419,4.3,2.25,2,2,4,2,1,583,1.737
1751,1.06,Chicago,Facial Surgery and Otolaryngology,M,UNKNOWN,UNIVERSITY OF ILLINOIS AT CHICAGO HEALTH SCIENCE CENTER,1979,5718,0.882,0.911,6.7,4,4,3,5,4,4,562,1.128
4484,1.06,Chicago,Internal Medicine,F,MD,INDIANA UNIVERSITY SCHOOL OF MEDICINE,1979,5772,1.139,1.154,2.8,1.75,2,2,1,3,1,510,0.85
5313,1.06,Chicago,Ortho - Total Knee/Hip,F,UNKNOWN,UNIVERSITY OF WISCONSIN MEDICAL SCHOOL,1979,5789,1.299,1.119,8.8,3.5,4,5,3,1,5,379,0.99
1650,1.06,Chicago,Infectious Disease,F,MD,UNIVERSITY OF ILLINOIS AT CHICAGO HEALTH SCIENCE CENTER,1981,5716,1.344,1.254,4.4,3.333,3,5,0,1,4,619,2.372
2301,1.06,Chicago,Dermatology,F,MD,"LOYOLA UNIVERSITY OF CHICAGO, STRITCH SCHOOL OF MEDICINE",1982,5725,2.144,1.268,11,3.25,3,3,4,2,4,656,0.94
461,1.06,Chicago,Cardiovascular - Non-interventional,M,MD,"LOYOLA UNIVERSITY OF CHICAGO, STRITCH SCHOOL OF MEDICINE",1983,5697,1.066,1.119,6.8,3.75,4,3,3,5,4,1968,1.677
7103,1.06,Chicago,Orthopedic Surgery,F,UNKNOWN,OTHER,1983,5818,1.032,1.107,3.8,2,2,2,3,2,1,412,1.163
5446,1.06,Chicago,Orthopedic Surgery,F,UNKNOWN,JOHNS HOPKINS UNIVERSITY SCHOOL OF MEDICINE,1985,5792,1.072,0.936,7.3,2.75,3,2,2,3,4,480,1.259
6609,1.06,Chicago,Family Practice,F,MD,TEMPLE UNIVERSITY SCHOOL OF MEDICINE,1985,5811,0.934,1.089,5.5,1.5,2,2,1,1,2,108,0.919
3519,1.06,Dallas,Facial Surgery and Otolaryngology,F,UNKNOWN,BAYLOR COLLEGE OF MEDICINE,1986,5757,1.143,1.048,2.5,1.75,2,2,1,3,1,324,1.031
3776,1.06,Chicago,Family Practice,M,UNKNOWN,"LOYOLA UNIVERSITY OF CHICAGO, STRITCH SCHOOL OF MEDICINE",1986,5764,1.012,1.002,17.1,2.75,3,3,4,1,3,934,1.069
3097,1.06,Dallas,Rheumatology,F,UNKNOWN,OTHER,1987,5746,0.938,0.966,13,3.5,4,3,5,4,2,346,1.126
3637,1.06,Chicago,Family Practice,M,UNKNOWN,OTHER,1987,5762,1.373,1.373,15.1,2,2,2,3,1,2,128,1.353
5333,1.06,Chicago,Clinical Psychology,F,CP,OTHER,1987,5790,0.797,0.797,16.8,2,2,2,2,0,2,173,1.979
6569,1.06,Chicago,Ortho - Total Knee/Hip,M,UNKNOWN,RUSH MEDICAL COLLEGE OF RUSH UNIVERSITY,1987,5809,1.07,1.039,14.5,2.75,3,5,2,1,3,604,1.372
8463,1.06,Dallas,Internal Medicine,M,UNKNOWN,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL SCHOOL AT DALLAS,1987,5837,1.096,1.086,17.1,2.25,2,1,2,3,3,1267,1.499
1173,1.06,Chicago,Ortho - Total Knee/Hip,M,MD,"LOYOLA UNIVERSITY OF CHICAGO, STRITCH SCHOOL OF MEDICINE",1988,5707,0.96,0.908,16.6,3.75,4,5,2,4,4,932,1.031
2685,1.06,Chicago,OB/GYN,M,UNKNOWN,OTHER,1988,5735,1.094,1.094,15.5,3,3,3,0,3,3,87,0.681
4732,1.06,Chicago,Endocrinology,F,UNKNOWN,OTHER,1988,5779,1.894,1.29,2,1.667,2,1,0,3,1,58,1.009
6336,1.06,Chicago,Pathology,M,MD,UMDNJ-NEW JERSEY MEDICAL SCHOOL,1988,5804,1.073,1.119,10.5,3,3,2,5,0,2,841,1.135
8694,1.06,Chicago,Rheumatology,F,MD,OTHER,1988,5840,0.831,0.831,11.9,3.75,4,4,3,3,5,909,1.406
2951,1.06,Dallas,Oncology,F,MD,UNIVERSITY OF MICHIGAN MEDICAL SCHOOL,1989,5744,0.956,0.969,9.8,2.5,3,1,3,4,2,330,1.809
1706,1.06,Chicago,Pathology,F,UNKNOWN,OKLAHOMA COLLEGE OF OSTEOPATHIC MEDICINE AND SURGERY,1990,5717,0.871,0.871,17,2,2,2,2,0,2,1984,1.793
3446,1.06,Dallas,Rheumatology,F,UNKNOWN,UNIVERSITY OF TEXAS MEDICAL BRANCH AT GALVESTON,1990,5756,1.288,1.288,13.5,2.25,2,2,5,1,1,313,1.218
8099,1.06,Chicago,Internal Medicine,M,UNKNOWN,OTHER,1990,5832,0.828,0.947,13.4,3.25,3,3,4,3,3,429,1.617
4826,1.06,Dallas,Surgical Oncology,M,UNKNOWN,EMORY UNIVERSITY SCHOOL OF MEDICINE,1991,5781,1.044,0.969,7.7,4,4,4,5,5,2,220,1.393
9578,1.06,Chicago,General Surgery,F,MD,INDIANA UNIVERSITY SCHOOL OF MEDICINE,1991,5854,1.111,1.012,14.6,2.75,3,3,3,2,3,212,1.369
9695,1.06,Dallas,Family Practice,F,UNKNOWN,OTHER,1991,5855,1.078,1.087,5.6,2,2,2,2,1,3,436,0.862
3564,1.06,Dallas,OB/GYN,M,MD,UNIVERSITY OF TEXAS SOUTHWESTERN MEDICAL SCHOOL AT DALLAS,1992,5760,1.118,1.118,16.8,2.75,3,1,4,4,2,119,0.648
2469,1.06,Dallas,OB/GYN,M,UNKNOWN,UNIVERSITY OF TEXAS MEDICAL SCHOOL AT HOUSTON,1993,5729,0.944,0.944,9.1,3.25,3,3,4,3,3,91,0.632
4525,1.06,Dallas,Facial Surgery and Otolaryngology,M,UNKNOWN,BAYLOR COLLEGE OF MEDICINE,1993,5775,1.143,1.047,15.7,2.5,3,2,2,4,2,411,1.076
6641,1.06,Chicago,Family Practice,M,UNKNOWN,"UNIVERSITY OF CHICAGO, PRITZKER SCHOOL OF MEDICINE",1993,5812,1.053,0.935,11.6,2.25,2,2,1,3,3,196,0.978
6777,1.06,Chicago,Radiology,M,MD,OTHER,1993,5813,1.004,1.091,6.7,3,3,0,5,0,1,2011,1.5
6917,1.06,Chicago,Radiology,M,MD,OTHER,1993,5816,1.082,1.054,17.3,3,3,0,2,0,4,2271,1.912
1994,1.06,Chicago,Pulmonary Diseases,F,MD,OTHER,1994,5721,0.853,0.853,4.1,3.5,4,4,5,4,1,575,1.867
2315,1.06,Chicago,OB/GYN,F,MD,RUSH MEDICAL COLLEGE OF RUSH UNIVERSITY,1994,5727,1.085,0.966,7.4,1.75,2,1,2,3,1,50,0.794
2881,1.06,Chicago,Internal Medicine,F,MD,RUSH MEDICAL COLLEGE OF RUSH UNIVERSITY,1995,5740,1.337,1.051,12.9,4,4,3,5,5,3,298,1.277
4488,1.06,Chicago,Internal Medicine,F,UNKNOWN,RUSH MEDICAL COLLEGE OF RUSH UNIVERSITY,1995,5773,0.864,0.963,2.5,3,3,5,3,1,3,507,1.036
6822,1.06,Dallas,Family Practice,M,UNKNOWN,UNIVERSITY OF CINCINNATI COLLEGE OF MEDICINE,1995,5815,1.077,1.087,14.8,2,2,1,1,3,3,158,0.896
9569,1.06,Chicago,Family Practice,M,MD,NORTHWESTERN UNIVERSITY MEDICAL SCHOOL,1995,5853,1.136,1.152,14.5,3.25,3,3,2,3,5,337,1.055
4492,1.06,Chicago,Internal Medicine,M,MD,UNIVERSITY OF ILLINOIS AT CHICAGO HEALTH SCIENCE CENTER,1996,5774,1.526,1.128,14.8,4,4,5,4,4,3,2123,1.589
1299,1.06,Chicago,Internal Medicine,M,UNKNOWN,WAYNE STATE UNIVERSITY SCHOOL OF MEDICINE,1997,5708,1.14,1.154,16.1,3,3,3,3,3,3,641,1.151
6483,1.06,Chicago,Dermatology,F,UNKNOWN,UNIVERSITY OF ILLINOIS AT CHICAGO HEALTH SCIENCE CENTER,1997,5806,1.653,1.653,16.1,3,3,5,3,2,2,810,0.886
8720,1.06,Chicago,OB/GYN,F,UNKNOWN,OTHER,1997,5841,1.012,1.006,8.5,4,4,3,0,0,5,117,1.674
1629,1.06,Dallas,Oncology,F,MD,OTHER,1998,5714,1.157,1.213,8.7,4.333,4,4,0,4,5,146,2.838
2243,1.06,Chicago,Family Practice,M,MD,RUSH MEDICAL COLLEGE OF RUSH UNIVERSITY,1998,5724,1.276,1.051,16.9,3.25,3,4,2,4,3,236,1.179
2550,1.06,Dallas,Thoracic Cardiovascular Surgery,M,UNKNOWN,UNIVERSITY OF TEXAS MEDICAL SCHOOL AT HOUSTON,1998,5732,1.006,1.006,17.2,2.5,3,5,1,1,3,275,1.884
2641,1.06,Chicago,Ophthal - Cataract,F,MD,RUSH MEDICAL COLLEGE OF RUSH UNIVERSITY,1998,5733,1.143,1.143,6.4,3.5,4,5,5,3,1,712,0.988
5253,1.06,Dallas,OB/GYN,F,UNKNOWN,BOSTON UNIVERSITY SCHOOL OF MEDICINE,1998,5787,1.031,0.967,10.3,2.25,2,1,1,4,3,114,0.71
5412,1.06,Dallas,Endocrinology,F,UNKNOWN,BAYLOR COLLEGE OF MEDICINE,1998,5791,0.91,0.91,15.3,3.5,4,4,2,5,3,339,1.288
7201,1.06,Chicago,Facial Surgery and Otolaryngology,F,MD,WAYNE STATE UNIVERSITY SCHOOL OF MEDICINE,1998,5819,1.235,1.002,5,1.75,2,1,2,2,2,207,1.384
9277,1.06,Chicago,Plastic Surgery,F,UNKNOWN,UNIVERSITY OF MICHIGAN MEDICAL SCHOOL,1998,5848,1.156,1.156,15.7,3.25,3,4,1,3,5,176,2.285
291,1.06,Dallas,Oncology,F,MD,OTHER,1999,5694,0.956,0.969,15.7,2.5,3,3,1,2,4,401,2.117
5019,1.06,Chicago,Family Practice,F,MD,OTHER,1999,5784,0.909,0.964,17.1,2.75,3,2,2,4,3,153,1.472
20,1.06,Dallas,Internal Medicine,M,UNKNOWN,UNIVERSITY OF TEXAS MEDICAL SCHOOL AT HOUSTON,2000,5692,1.889,1.889,5.1,4,4,5,5,2,4,171,1.161
2519,1.06,Chicago,Ophthal - Retinal,M,MD,UNIVERSITY OF MICHIGAN MEDICAL SCHOOL,2001,5731,1.05,1.128,12,2.75,3,3,2,2,4,345,1.098
3905,1.06,Dallas,Urology,M,UNKNOWN,UNIVERSITY OF TEXAS MEDICAL BRANCH AT GALVESTON,2001,5766,1.219,1.157,5.6,3.75,4,5,5,3,2,399,1.139
5622,1.06,Chicago,Internal Medicine,M,DO,OTHER,2001,5794,0.878,0.924,10.4,2.5,3,1,5,2,2,153,1.001
8894,1.06,Dallas,Family Practice,M,UNKNOWN,OTHER,2001,5842,0.97,0.965,14.5,2.25,2,3,3,2,1,174,0.734
2662,1.06,Dallas,Internal Medicine,M,UNKNOWN,UNIVERSITY OF TEXAS MEDICAL BRANCH AT GALVESTON,2002,5734,1.048,1.087,15.4,3.75,4,2,5,4,4,224,0.985
3940,1.06,Chicago,Family Practice,M,UNKNOWN,UNIVERSITY OF ILLINOIS AT CHICAGO HEALTH SCIENCE CENTER,2002,5768,1.056,1.053,6.2,2,2,2,2,2,2,136,0.862
6786,1.06,Dallas,Family Practice,M,MD,MEDICAL COLLEGE OF GEORGIA,2002,5814,1.101,1.101,11,2.75,3,2,5,3,1,67,0.603
9825,1.06,Dallas,Internal Medicine,F,MD,UNIVERSITY OF PUERTO RICO SCHOOL OF MEDICINE,2002,5857,1.049,1.062,13.6,3.25,3,4,3,4,2,95,1.176
1488,1.06,Dallas,OB/GYN,F,UNKNOWN,TEXAS A & M UNIVERSITY COLLEGE OF MEDICINE,2003,5711,1.017,1.017,15.1,3,3,3,4,3,2,31,0.572
1501,1.06,Chicago,General Surgery,M,MD,OTHER,2003,5712,1.057,0.934,5.9,2.5,3,2,3,1,4,186,2.245
7034,1.06,Chicago,Oncology,M,MD,WAYNE STATE UNIVERSITY SCHOOL OF MEDICINE,2003,5817,0.99,1.112,9.6,2.333,2,2,0,4,1,193,1.738
8931,1.06,Chicago,OB/GYN,F,UNKNOWN,GEORGETOWN UNIVERSITY OF MEDICINE,2004,5843,1.007,1.007,17.7,2.667,3,1,0,5,2,41,0.827
9959,1.06,Chicago,Endocrinology,F,MD,OTHER,2004,5861,0.957,0.964,10.8,3.5,4,5,1,3,5,377,2.498
2489,1.06,Dallas,Nephrology,F,UNKNOWN,OTHER,2005,5730,1.079,1.084,9.7,4.25,4,4,4,4,5,517,4.334
3537,1.06,Chicago,Transplant Hepatology,M,MD,OTHER,2005,5759,1.147,1.154,13.3,3,3,1,0,0,5,97,6.013
3914,1.06,Dallas,Family Practice,F,UNKNOWN,UNIVERSITY OF TEXAS MEDICAL BRANCH AT GALVESTON,2005,5767,0.984,0.967,12.4,2.5,3,3,3,3,1,170,1.106
9216,1.06,Dallas,Family Practice,F,UNKNOWN,UNIVERSITY OF TEXAS MEDICAL SCHOOL AT SAN ANTONIO,2005,5847,1.093,1.086,2.1,2.25,2,2,4,1,2,106,0.823
9719,1.06,Dallas,OB/GYN,F,MD,UNIVERSITY OF TEXAS MEDICAL SCHOOL AT HOUSTON,2005,5856,1.019,1.019,10.9,2.5,3,1,2,5,2,33,0.653
402,1.06,Dallas,Family Practice,M,MD,UNIVERSITY OF TEXAS MEDICAL SCHOOL AT SAN ANTONIO,2006,5696,1.077,1.087,14.4,2.5,3,4,3,1,2,386,0.874
2198,1.06,Chicago,Family Practice,M,DO,OTHER,2006,5723,0.908,0.964,13.1,2.5,3,1,1,3,5,142,0.87
4856,1.06,Chicago,Oncology,M,UNKNOWN,OTHER,2006,5782,1.752,0.966,3.1,4,4,5,0,3,4,131,2.908
7574,1.06,Dallas,Ophthal - Cataract,M,UNKNOWN,TEXAS TECH UNIVERSITY HEALTH SCIENCE CENTER SCHOOL OF MEDICINE,2006,5827,1.098,1.098,11.6,4,4,3,5,4,4,758,1.11
8441,1.06,Dallas,Family Practice,M,UNKNOWN,UNIVERSITY OF IOWA COLLEGE OF MEDICINE,2006,5836,1.093,1.086,16.9,1.5,2,3,1,1,1,163,0.73
2727,1.06,Dallas,Pediatrics,F,MD,OTHER,2007,5737,1.048,0.967,14.1,3.75,4,5,5,3,2,106,1.075
8167,1.06,Chicago,Gastroenterology,F,MD,RUSH MEDICAL COLLEGE OF RUSH UNIVERSITY,2007,5834,1.033,1.155,9.2,2.5,3,2,2,4,2,367,1.165
3133,1.06,Chicago,Neurology,F,DO,CHICAGO COLLEGE OF OSTEOPATHIC MEDICINE,2008,5748,1.123,1.119,7.3,2.5,3,3,2,1,4,399,1.296
3255,1.06,Chicago,Radiology,M,UNKNOWN,UNIVERSITY OF ALABAMA SCHOOL OF MEDICINE,2008,5752,1.134,1.134,11.2,3,3,0,5,0,1,2767,1.69
4673,1.06,Chicago,Pathology,F,UNKNOWN,OTHER,2008,5778,1.133,1.133,12.8,2,2,2,3,0,1,523,1.458
5643,1.06,Chicago,Urology,M,UNKNOWN,"UNIVERSITY OF CALIFORNIA, UCLA SCHOOL OF MEDICINE",2008,5796,1.97,1.968,10.2,3.5,4,3,2,5,4,673,1.636
7529,1.06,Chicago,Dermatology,M,MD,UNIVERSITY OF ILLINOIS AT CHICAGO HEALTH SCIENCE CENTER,2008,5826,0.885,0.865,4.6,3.75,4,5,2,3,5,859,1.109
9926,1.06,Chicago,Hematology and Oncology,F,MD,UMDNJ-NEW JERSEY MEDICAL SCHOOL,2008,5859,0.932,1.154,6.4,5,5,5,5,5,5,680,1.959
943,1.06,Chicago,Radiology,M,UNKNOWN,OTHER,2009,5705,1.131,1.154,15.6,4.5,5,0,5,0,4,1367,1.717
1624,1.06,Chicago,OB/GYN,M,MD,OTHER,2009,5713,1.239,1.09,13.7,2.5,3,1,0,0,4,46,1.604
3049,1.06,Chicago,Physical Medicine & Rehabilitation,F,UNKNOWN,OTHER,2009,5745,0.818,1.254,11.5,2.5,3,2,5,1,2,327,0.974
8336,1.06,Chicago,Gastroenterology,M,UNKNOWN,WAYNE STATE UNIVERSITY SCHOOL OF MEDICINE,2009,5835,0.975,0.897,16.2,2.25,2,1,3,2,3,532,1.448
